webpageID,og:type,salestype,country,language,categorypath,tooltip,ui-tabs-panel
005977_,category,franchise,us,en,desktops, , 
005978_,product,franchise,us,en,desktops, , 
005984_,category,config_category,uk,en,other-product, , 
005985_,category,parent_product_category,us,en,all-products, , 
005989_,product,franchise,in,en,enterprise-products, , 
005998_,product,franchise,us,en,desktops, , 
006002_,category,product_category,us,en,enterprise-products, , 
006003_,product,franchise,uk,en,laptops, , 
006016_,product,franchise,uk,en,laptops, , 
006018_,product,franchise,uk,en,desktops, , 
006021_,product,franchise,uk,en,desktops, , 
006022_,product,franchise,us,en,desktops, , 
006024_,category,parent_product_category,in,en,all-products, , 
006025_,product,franchise,uk,en,enterprise-products, , 
006029_,product,franchise,us,en,desktops, , 
006031_, , , ,en,unkowntype_, , 
006034_,product,franchise,uk,en,enterprise-products, , 
006035_,document, , ,en,document_, , 
006037_,document, , ,en,document_, , 
006040_,product,franchise,uk,en,laptops, , 
006045_,product,franchise,in,en,enterprise-products, , 
006047_,product,franchise,us,en,desktops, , 
006050_,product,franchise,uk,en,enterprise-products, , 
006055_,product,parent_product_category,us,en,other-product, , 
006056_,category,franchise,sg,en,enterprise-products, , 
006058_,document, , ,en,document_, , 
006060_,product,franchise,uk,en,laptops, , 
006062_,product,franchise,us,en,laptops, , 
006063_,category,product_category,us,en,other-product, , 
006067_,product,franchise,us,en,enterprise-products, , 
006070_,product,franchise,us,en,enterprise-products, , 
006073_,category,product_category,au,en,enterprise-products, , 
006077_,product,franchise,us,en,enterprise-products, , 
006078_,product,franchise,us,en,desktops, , 
006083_,product,franchise,us,en,laptops, , 
006084_,product,franchise,uk,en,desktops, , 
006086_,product,franchise,uk,en,laptops, , 
006090_,product,franchise,us,en,desktops, , 
006092_,product,franchise,us,en,laptops, , 
006094_,product,franchise,us,en,enterprise-products, , 
006096_,product,franchise,us,en,desktops, , 
006098_,category,parent_product_category,us,en,all-products, , 
006099_,product,franchise,us,en,desktops, , 
006101_,category,franchise,uk,en,desktops, , 
006108_,category,product_category,us,en,enterprise-products, , 
006109_,document, , ,en,document_, , 
006110_,product,franchise,uk,en,laptops, , 
006117_,product,franchise,uk,en,laptops, , 
006121_,product,franchise,us,en,laptops, , 
006128_,product,franchise,us,en,cloud-client-computing, , 
006129_,category,product_category,nz,en,desktops, , 
006131_,product,product_category,uk,en,dell-tablets, , 
006138_,category,franchise,in,en,laptops, , 
006140_,document, , ,en,document_, , 
006142_,product,franchise,in,en,enterprise-products, , 
006146_,product,franchise,us,en,laptops, , 
006153_,product,franchise,us,en,desktops, , 
006156_,category,config_category,uk,en,deals, , 
006157_,product,franchise,us,en,enterprise-products, , 
006169_,category,product_category,us,en,dell-tablets, , 
006172_,category,franchise,us,en,server-storage-solutions, , 
006175_,category,parent_product_category,us,en,all-products, , 
006176_,product,franchise,in,en,laptops, , 
006181_,product,franchise,uk,en,enterprise-products, , 
006182_,product,franchise,us,en,desktops, , 
006193_,document, , ,en,document_, , 
006194_,document, , ,en,document_, , 
006196_,product,franchise,in,en,enterprise-products, , 
006212_,document, , ,en,document_, , 
006216_,category,product_category,in,en,enterprise-products, , 
006219_,product,franchise,us,en,enterprise-products, , 
006221_,document, , ,en,document_, , 
006222_,document, , ,en,document_, , 
006225_,product,franchise,us,en,laptops, , 
006227_,product,franchise,us,en,desktops, , 
006228_,document, , ,en,document_, , 
006232_,category,franchise,uk,en,enterprise-products, , 
006235_,product,franchise,us,en,desktops, , 
006237_,product,franchise,in,en,enterprise-products, , 
006239_,product,franchise,us,en,enterprise-products, , 
006241_,product,franchise,uk,en,desktops, , 
006247_,product,franchise,uk,en,laptops, , 
006249_,document, , ,en,document_, , 
006250_,category,parent_product_category,us,en,all-products, , 
006253_,product,franchise,us,en,enterprise-products, , 
006255_,category,franchise,in,en,desktops, , 
006256_,document, , ,en,document_, , 
006260_,product,franchise,us,en,laptops, , 
006263_,category,parent_product_category,au,en,all-products, , 
006270_,product,franchise,in,en,enterprise-products, , 
006274_, , , ,en,unkowntype_, , 
006275_,category,parent_product_category,in,en,all-products, , 
006288_,document, , ,en,document_, , 
006290_,product,franchise,us,en,enterprise-products, , 
006292_,category,parent_product_category,us,en,all-products, , 
006293_,document, , ,en,document_, , 
006297_,category,franchise,us,en,laptops, , 
006299_,document, , ,en,document_, , 
006300_,category,franchise,au,en,laptops, , 
006303_,product,franchise,us,en,enterprise-products, , 
006306_,product,franchise,us,en,desktops, , 
006308_,product,franchise,us,en,laptops, , 
006328_,product,franchise,in,en,enterprise-products, , 
006332_,product,franchise,us,en,laptops, , 
006336_,product,franchise,uk,en,desktops, , 
006337_,product,franchise,us,en,laptops, , 
006339_,product,franchise,us,en,enterprise-products, , 
006341_,document, , ,en,document_, , 
006342_,product,franchise,in,en,desktops, , 
006346_,category,product_category,uk,en,enterprise-products, , 
006347_,category,franchise,in,en,enterprise-products, , 
006349_,product,franchise,in,en,laptops, , 
006362_,document, , ,en,document_, , 
006370_,document, , ,en,document_, , 
006373_,category,franchise,us,en,server-storage-solutions, , 
006377_,category,product_category,uk,en,enterprise-products, , 
006379_,category,franchise,uk,en,desktops, , 
006380_,category,franchise,us,en,desktops, , 
006381_,category,product_category,uk,en,enterprise-products, , 
006385_,product,franchise,us,en,enterprise-products, , 
006388_,product,franchise,in,en,desktops, , 
006389_,document, , ,en,document_, , 
006392_,category,parent_product_category,us,en,all-products, , 
006399_,document, , ,en,document_, , 
006401_,category,franchise,uk,en,laptops, , 
006404_,document, , ,en,document_, , 
006410_,product,franchise,sg,en,enterprise-products, , 
006416_,product,franchise,us,en,laptops, , 
006422_,product,franchise,au,en,enterprise-products, , 
006428_,product,franchise,us,en,enterprise-products, , 
006433_,document, , ,en,document_, , 
006436_,category,product_category,in,en,enterprise-products, , 
006437_,product,franchise,us,en,enterprise-products, , 
006441_,product,franchise,uk,en,enterprise-products, , 
006444_,document, , ,en,document_, , 
006445_,product,franchise,uk,en,enterprise-products, , 
006449_,category,franchise,us,en,enterprise-products, , 
006450_,document, , ,en,document_, , 
006456_,document, , ,en,document_, , 
006459_,document, , ,en,document_, , 
006467_, , , ,en,unkowntype_, , 
006484_,product,franchise,us,en,enterprise-products, , 
006488_,product,franchise,us,en,laptops, , 
006491_,product,franchise,us,en,laptops, , 
006492_,category,config_category,au,en,deals, , 
006493_,category,product_category,uk,en,enterprise-products, , 
006497_,product,franchise,us,en,laptops, , 
006503_,category,franchise,sg,en,laptops, , 
006507_,product,franchise,us,en,desktops, , 
006515_,category,parent_product_category,us,en,all-products, , 
006522_, , , ,en,unkowntype_, , 
006523_,product,franchise,us,en,desktops, , 
006532_,product,franchise,us,en,laptops, , 
006535_,product,franchise,uk,en,laptops, , 
006537_,product,franchise,au,en,laptops, , 
006541_,product,franchise,us,en,laptops, , 
006542_,category,product_category,uk,en,software, , 
006549_,product,franchise,uk,en,enterprise-products, , 
006550_,product,parent_product_category,us,en,other-product, , 
006552_,product,franchise,au,en,desktops, , 
006553_,product,product_category,uk,en,dell-tablets, , 
006562_,product,franchise,in,en,enterprise-products, , 
006563_,category,franchise,au,en,desktops, , 
006566_,product,franchise,us,en,desktops, , 
006572_,product,franchise,us,en,enterprise-products, , 
006577_,document, , ,en,document_, , 
006578_,product,franchise,us,en,laptops, , 
006580_,product,franchise,in,en,desktops, , 
006581_,product,franchise,us,en,desktops, , 
006586_,product,franchise,us,en,desktops, , 
006588_,product,franchise,uk,en,laptops, , 
006591_,category,franchise,us,en,laptops, , 
006593_,product,franchise,us,en,desktops, , 
006596_,product,franchise,us,en,cloud-client-computing, , 
006600_, , , ,en,unkowntype_, , 
006609_,document, , ,en,document_, , 
006610_,product,franchise,us,en,cloud-client-computing, , 
006622_,product,franchise,us,en,enterprise-products, , 
006625_,document, , ,en,document_, , 
006626_,product,franchise,sg,en,laptops, , 
006634_,product,franchise,us,en,desktops, , 
006635_,category,parent_product_category,us,en,all-products, , 
006636_,product,franchise,us,en,dell-tablets, , 
006638_,category,parent_product_category,us,en,all-products, , 
006644_,product,franchise,au,en,laptops, , 
006645_,product,franchise,us,en,server-storage-solutions, , 
006648_,category,product_category,uk,en,enterprise-products, , 
006651_,category,product_category,us,en,other-product, , 
006655_,document, , ,en,document_, , 
006663_,category,parent_product_category,us,en,all-products, , 
006670_,product,franchise,us,en,enterprise-products, , 
006672_,product,franchise,us,en,enterprise-products, , 
006675_,product,franchise,sg,en,laptops, , 
006683_,document, , ,en,document_, , 
006688_,category,product_category,us,en,other-product, , 
006689_,document, , ,en,document_, , 
006694_,product,franchise,us,en,desktops, , 
006696_,category,franchise,us,en,software, , 
006699_,product,franchise,us,en,enterprise-products, , 
006700_,product,franchise,us,en,server-storage-solutions, , 
006702_,product,franchise,uk,en,enterprise-products, , 
006704_,product,franchise,in,en,laptops, , 
006708_,product,franchise,uk,en,laptops, , 
006709_,product,franchise,us,en,cloud-client-computing, , 
006711_,product,franchise,us,en,laptops, , 
006714_,product,franchise,uk,en,desktops, , 
006717_,product,franchise,uk,en,enterprise-products, , 
006718_,product,franchise,us,en,enterprise-products, , 
006719_,document, , ,en,document_, , 
006730_,product,franchise,us,en,desktops, , 
006735_,product,franchise,us,en,enterprise-products, , 
006737_,product,franchise,us,en,desktops, , 
006739_,product,franchise,uk,en,laptops, , 
006741_,product,franchise,uk,en,enterprise-products, , 
006742_,product,franchise,us,en,laptops, , 
006760_,product,franchise,uk,en,enterprise-products, , 
006765_,product,franchise,uk,en,desktops, , 
006768_,product,franchise,uk,en,desktops, , 
006770_,document, , ,en,document_, , 
006773_,product,franchise,us,en,desktops, , 
006778_,product,franchise,us,en,dell-tablets, , 
006786_,product,franchise,us,en,enterprise-products, , 
006797_,product,franchise,uk,en,laptops, , 
006799_,category,parent_product_category,in,en,all-products, , 
006807_,category,franchise,sg,en,laptops, , 
006814_,product,franchise,in,en,enterprise-products, , 
006821_,category,product_category,us,en,enterprise-products, , 
006825_,product,franchise,us,en,laptops, , 
006828_,document, , ,en,document_, , 
006833_,product,franchise,us,en,laptops, , 
006836_,category,franchise,uk,en,enterprise-products, , 
006841_,product,franchise,in,en,enterprise-products, , 
006848_,product,franchise,uk,en,enterprise-products, , 
006850_,category,parent_product_category,us,en,all-products, , 
006853_,product,franchise,us,en,server-storage-solutions, , 
006855_,category,product_category,us,en,enterprise-products, , 
006858_,product,franchise,us,en,enterprise-products, , 
006860_,product,franchise,us,en,laptops, , 
006861_, , , ,en,unkowntype_, , 
006862_,category,product_category,us,en,enterprise-products, , 
006863_,product,franchise,us,en,enterprise-products, , 
006867_,document, , ,en,document_, , 
006871_,document, , ,en,document_, , 
006875_,product,franchise,in,en,enterprise-products, , 
006877_,category,product_category,us,en,desktops, , 
006879_,product,franchise,us,en,laptops, , 
006883_,category,config_category,us,en,deals, , 
006885_,document, , ,en,document_, , 
006890_,product,franchise,sg,en,desktops, , 
006894_,category,product_category,in,en,desktops, , 
006896_,document, , ,en,document_, , 
006898_,product,franchise,uk,en,laptops, , 
006899_,product,franchise,us,en,laptops, , 
006904_,category,product_category,uk,en,laptops, , 
006908_,product,franchise,us,en,enterprise-products, , 
006909_,category,product_category,us,en,desktops, , 
006914_,product,franchise,us,en,cloud-client-computing, , 
006917_,product,franchise,us,en,desktops, , 
006918_,category,product_category,us,en,desktops, , 
006924_,product,franchise,uk,en,enterprise-products, , 
006925_,product,franchise,uk,en,desktops, , 
006929_,category,config_category,us,en,other-product, , 
006931_,document, , ,en,document_, , 
006932_,product,franchise,us,en,enterprise-products, , 
006934_,product,franchise,us,en,enterprise-products, , 
006935_,product,franchise,us,en,laptops, , 
006938_, , , , ,unkowntype_, , 
006945_,product,franchise,us,en,desktops, , 
006954_,category,franchise,uk,en,laptops, , 
006955_,product,franchise,sg,en,laptops, , 
